code,name,last_price,pe_ratio,pb_ratio,volume,volume_ratio,total_score
SZ.002698,Harbin Boshi Automation,13.36,26.042,3.442,8438570,0.82,6.905599999999999
SZ.000888,Emei Shan Tourism,12.86,28.898,2.528,9927200,0.625,6.814400000000001
SH.603136,Jiangsu Tianmu Lake Tourism,11.48,29.664,2.282,4333365,0.765,6.791999999999999
SH.605589,Jinan Shengquan Group Share Holding,29.88,29.151,2.462,9474267,0.588,6.7703999999999995
SH.688517,JinGuan Electric,18.19,27.271,3.106,2524713,0.643,6.7288
SH.603725,Guangdong Tianan New Material,8.87,26.797,3.268,3404140,0.613,6.7192
SH.688334,Xi'an High Voltage Apparatus Research Institute,21.34,29.556,2.363,2167101,0.534,6.6839999999999975
SH.688628,Uni-Trend Technology,42.15,25.685,3.691,1082520,0.605,6.593600000000001
SH.603908,COMEFLY OUTDOOR,22.52,25.05,3.905,1527658,0.695,6.588
SZ.002355,Xingmin Intelligent Transportation Systems,6.83,25.58,3.732,26991749,0.661,6.5792
SZ.300898,Panda Dairy Corporation.,23.15,27.992,2.928,1772548,0.686,6.579199999999999
SH.688722,Beijing Tongyizhong New Material Technology Corporation,16.73,28.844,2.659,1821301,0.681,6.543199999999999
SH.605599,"Beijing Caishikou Department Store Co., Ltd.",22.45,24.296,4.193,4102524,0.538,6.500000000000002
SH.600850,CETC Digital Technology,22.25,27.503,3.139,8048981,0.659,6.464000000000002
SH.688557,Bluesword Intelligent Technology,31.68,29.037,2.651,1207810,0.88,6.408000000000001
SH.688575,Shenzhen YHLO Biotech,14.67,27.784,3.091,5463540,0.735,6.354400000000001
SZ.301585,Zhejiang Lanyu Digital Technology,27.31,28.271,2.942,579470,0.547,6.322399999999999
SZ.000422,Hubei Yihua Chemical Industry,16.72,27.866,3.084,50047881,0.59,6.305600000000001
SH.600961,Zhuzhou Smelter Group,16.57,22.605,4.85,13562453,0.586,6.276000000000002
SZ.002993,Dongguan Aohai Technology,48.52,28.812,2.799,5259650,0.737,6.2328
SZ.301601,"Yangzhou Huitong Technology Corp.,",22.83,29.726,2.526,1045390,0.668,6.156800000000001
SZ.000811,Moon Environment Technology,18.08,28.562,2.919,18130032,0.737,6.1448
SH.603063,Shenzhen Hopewind Electric,33.1,28.583,2.939,29721504,0.887,6.080000000000002
SH.603697,YouYou Foods,10.86,29.51,2.639,4197000,0.767,6.0584
SH.600132,Chongqing Brewery,57.1,22.453,20.07,2927753,0.611,6.037600000000001
SH.603809,Chengdu Haoneng Technology,10.38,29.657,2.615,10238729,0.684,5.9984
SZ.300994,Joy Kie Corporation,15.12,28.69,2.94,6484695,0.775,5.992
SZ.003019,TES Touch Embedded Solutions,30.8,28.051,3.188,2516617,0.607,5.908000000000001
SH.603637,Zhenhai Petrochemical Engineering,11.94,29.336,2.763,6033000,0.648,5.900000000000002
SZ.300916,Shenzhen Longtech Smart Control,30.03,28.17,3.179,3148214,0.935,5.834399999999999
SZ.002315,Focus Technology,38.66,24.36,4.474,6859680,0.885,5.7744
SZ.002430,Hangzhou Oxygen Plant Group,27.65,29.321,2.826,9819632,0.486,5.760799999999999
SH.688597,Beijing Yupont Electric Power Technology,8.95,27.039,3.591,4334994,0.61,5.750399999999998
SZ.002920,Huizhou Desay SV Automotive,105.22,25.594,4.073,4783927,0.831,5.749599999999998
SZ.001282,Wuhu Sanlian Forging,19.58,29.756,2.711,2841062,0.753,5.6888000000000005
SZ.301175,Beijing China Sciences Runyu Environmental Technology,6.53,29.954,2.658,33956900,0.868,5.6576
SH.600988,Chifeng Jilong Gold Mining,37.3,22.996,5.284,54040838,0.712,5.603200000000002
SZ.301233,Chengdu Shengbang Seals,50.69,29.994,2.701,740600,0.953,5.5224
SH.603382,Haiyang Technology,27.11,29.628,2.834,961474,0.754,5.496
SH.605098,Shanghai Action Education Technology,52.37,23.254,6.898,1264895,0.733,5.3968
SZ.300304,Jiangsu Yunyi Electric,12.87,28.161,3.369,15617389,0.809,5.3855999999999975
SZ.300515,Hunan Sundy Science And Technology,17.81,25.589,4.247,1670300,0.637,5.336000000000002
SH.688208,"Autel Intelligent Technology Corp.,Ltd.",32.58,23.338,5.936,7849780,0.871,5.329599999999999
SZ.000532,Zhuhai Huajin Capital,13.42,29.559,2.949,5106505,0.791,5.2752
SH.600885,Hongfa Technology,27.98,26.546,4.043,11795034,0.592,5.0600000000000005
SZ.002961,Ruida Futures,23.02,28.703,3.421,20457686,0.978,4.827200000000001
SH.603075,Hangzhou Heatwell Electric Heating Technology,20.4,27.382,3.917,1290727,0.493,4.693599999999999
SZ.300452,Anhui Sunhere Pharmaceutical Excipients,14.4,28.29,3.618,3942727,0.723,4.684800000000002
SH.603409,Hefei conver Holding,38.2,29.52,3.227,1275535,0.703,4.639200000000001
SZ.001356,Fuling Technology,11.08,29.705,3.198,2227564,0.641,4.560800000000001
SH.600176,"China Jushi Co., Ltd",24.5,29.841,3.153,56563004,0.571,4.559999999999999
SH.688080,Beijing InHand Networks Technology,51.6,29.268,3.385,1058348,0.681,4.4616
SZ.300403,Hanyu Group Joint-Stock,11.52,29.69,3.248,9199904,0.897,4.452799999999998
SZ.002690,Hefei Meyer Optoelectronic Technology Inc.,18.06,24.538,5.846,3411210,0.746,4.3696
SH.688252,Jadard Technology Inc.,19.77,29.419,3.432,3003058,0.654,4.228
SH.603193,Runben Biotechnology,20.84,28.086,3.88,1080424,0.627,4.219200000000002
SH.603786,Keboda Technology,53.31,27.881,3.952,1634129,0.45,4.2104
SZ.002847,Yanker Shop Food,58.2,24.797,7.831,1086200,0.5,4.1624
SZ.002103,Guangbo Group Stock,8.25,28.947,3.671,6235300,0.825,4.032000000000001
SH.603380,Suzhou Etron Technologies,33.75,29.398,3.538,1065900,0.734,3.990400000000001
SH.600862,Avic Aviation High-Technology,21.12,28.54,3.829,14727798,0.739,3.9784
SZ.002138,Shenzhen Sunlord Electronics,34.94,27.598,4.155,12281630,0.582,3.9496
SZ.000975,Shanjin International Gold,26.85,25.093,4.997,23855155,0.427,3.9328000000000003
SH.600182,Giti Tire Corporation,13.65,26.608,4.496,1419601,0.919,3.9231999999999987
SH.605162,Zhejiang Xinzhonggang Thermal Power,10.98,30.0,3.457,25514689,0.799,3.7032000000000007
SZ.300750,Contemporary Amperex Technology,402.5,25.442,5.449,26763697,0.701,3.6464
SZ.300743,Hangzhou Todaytec Digital,17.18,28.117,4.186,2720122,0.702,3.4599999999999995
SZ.003006,Chongqing Baiya Sanitary Products,17.23,25.716,5.04,2852060,0.771,3.427199999999999
SH.605116,Aurisco Pharmaceutical,25.02,28.659,4.029,3049900,0.707,3.4032000000000013
SZ.002891,Yantai China Pet Foods,37.3,29.095,3.925,6945149,0.811,3.3040000000000016
SZ.300972,Fujian Wanchen Food Group,183.67,26.13,23.106,1105520,0.661,3.096000000000001
SZ.002535,Linzhou Heavy Machinery Group,3.51,29.495,3.97,11570520,0.821,2.8759999999999986
SH.600406,NARI Technology,26.99,28.47,4.404,61904219,0.7,2.654400000000001
SH.688100,Willfar Information Technology,36.28,26.774,5.039,2263540,0.557,2.5807999999999995
SH.600845,Shanghai Baosight Software,21.14,26.793,5.519,11912519,0.556,2.5656000000000008
SZ.300896,Imeik Technology Development,118.09,27.675,4.711,2625100,0.869,2.553599999999999
SH.603993,CMOC Group Limited,17.49,27.63,4.816,210678638,0.542,2.3376000000000015
SH.601127,Chongqing Sokon Industry Group Stock,94.0,27.541,5.624,16951887,0.835,1.9671999999999998
SH.601138,Foxconn Industrial Internet,49.74,27.99,5.922,107289028,0.845,1.6080000000000014
SZ.300866,Anker Innovations Technology,110.91,28.121,6.013,11139587,0.995,1.5032000000000014
SH.688506,Sichuan Biokin Pharmaceutical,255.0,28.396,14.682,1367521,0.942,1.2831999999999995
SH.688578,"Shanghai Allist Pharmaceuticals Co., Ltd.",91.57,28.822,6.34,2110874,0.492,0.9424000000000007
SH.600563,Xiamen Faratronic,134.88,29.201,5.299,8926171,0.763,0.6391999999999997
SH.603057,Ziyan Foods Group,24.69,29.357,5.109,3384100,0.743,0.5144000000000005
